name,source
FBtr0071184.1,protein_coding
FBtr0071185.1,protein_coding
FBtr0071186.1,protein_coding
FBtr0071187.1,protein_coding
FBtr0071188.1,protein_coding
FBtr0071189.1,protein_coding
FBtr0071190.1,protein_coding
FBtr0071191.1,protein_coding
FBtr0071192.1,protein_coding
FBtr0071193.1,protein_coding
FBtr0071194.1,protein_coding
FBtr0071197.1,protein_coding
FBtr0071198.1,protein_coding
FBtr0071201.1,protein_coding
FBtr0071202.1,protein_coding
FBtr0071203.1,protein_coding
FBtr0071204.1,protein_coding
FBtr0071207.1,protein_coding
FBtr0071208.1,protein_coding
FBtr0071209.1,protein_coding
FBtr0071212.1,protein_coding
FBtr0071213.1,protein_coding
FBtr0071214.1,protein_coding
FBtr0071215.1,protein_coding
FBtr0071216.1,protein_coding
FBtr0071217.1,protein_coding
FBtr0071218.1,protein_coding
FBtr0071219.1,protein_coding
FBtr0071220.1,protein_coding
FBtr0071221.1,protein_coding
FBtr0071222.1,protein_coding
FBtr0071223.1,protein_coding
FBtr0071224.1,protein_coding
FBtr0071225.1,protein_coding
FBtr0071228.1,protein_coding
FBtr0071230.1,protein_coding
FBtr0071231.1,protein_coding
FBtr0071232.1,protein_coding
FBtr0071233.1,protein_coding
FBtr0071234.1,protein_coding
FBtr0071235.1,protein_coding
FBtr0071236.1,protein_coding
FBtr0071237.1,protein_coding
FBtr0071238.1,protein_coding
FBtr0071239.1,protein_coding
FBtr0071240.1,protein_coding
FBtr0071241.1,protein_coding
FBtr0071242.1,protein_coding
FBtr0071243.1,protein_coding
FBtr0071244.1,protein_coding
FBtr0071245.1,protein_coding
FBtr0071246.1,protein_coding
FBtr0071248.1,protein_coding
FBtr0071249.1,protein_coding
FBtr0071250.1,protein_coding
FBtr0071251.1,protein_coding
FBtr0071253.1,protein_coding
FBtr0071254.1,protein_coding
FBtr0071255.1,protein_coding
FBtr0071263.1,protein_coding
FBtr0071264.1,protein_coding
FBtr0071265.1,protein_coding
FBtr0071266.1,protein_coding
FBtr0071267.1,protein_coding
FBtr0071268.1,protein_coding
FBtr0071269.1,protein_coding
FBtr0071270.1,protein_coding
FBtr0071271.1,protein_coding
FBtr0071272.1,protein_coding
FBtr0071273.1,protein_coding
FBtr0071274.1,protein_coding
FBtr0071275.1,protein_coding
FBtr0071276.1,protein_coding
FBtr0071277.1,protein_coding
FBtr0071278.1,protein_coding
FBtr0071279.1,protein_coding
FBtr0071280.1,protein_coding
FBtr0071281.1,protein_coding
FBtr0071284.1,protein_coding
FBtr0071285.1,protein_coding
FBtr0071286.1,protein_coding
FBtr0071287.1,protein_coding
FBtr0071288.1,protein_coding
FBtr0071289.1,protein_coding
FBtr0071293.1,protein_coding
FBtr0071294.1,protein_coding
FBtr0071295.1,protein_coding
FBtr0071296.1,protein_coding
FBtr0071297.1,protein_coding
FBtr0071298.1,protein_coding
FBtr0071299.1,protein_coding
FBtr0071300.1,protein_coding
FBtr0071302.1,protein_coding
FBtr0071303.1,protein_coding
FBtr0071304.1,protein_coding
FBtr0071305.1,protein_coding
FBtr0071306.1,protein_coding
FBtr0071307.1,protein_coding
FBtr0071308.1,protein_coding
FBtr0071309.1,protein_coding
FBtr0071310.1,protein_coding
FBtr0071311.1,protein_coding
FBtr0071313.1,protein_coding
FBtr0071314.1,protein_coding
FBtr0071315.1,protein_coding
FBtr0071316.1,protein_coding
FBtr0071317.1,protein_coding
FBtr0071318.1,pseudogene
FBtr0071319.1,protein_coding
FBtr0071320.1,protein_coding
FBtr0071321.1,protein_coding
FBtr0071324.1,protein_coding
FBtr0071326.1,protein_coding
FBtr0071327.1,protein_coding
FBtr0071328.1,protein_coding
FBtr0071329.1,protein_coding
FBtr0071331.1,protein_coding
FBtr0071332.1,protein_coding
FBtr0071333.1,protein_coding
FBtr0071334.1,protein_coding
FBtr0071335.1,protein_coding
FBtr0071336.1,protein_coding
FBtr0071338.1,protein_coding
FBtr0071339.1,protein_coding
FBtr0071340.1,protein_coding
FBtr0071341.1,protein_coding
FBtr0071342.1,protein_coding
FBtr0071343.1,protein_coding
FBtr0071344.1,protein_coding
FBtr0071345.1,protein_coding
FBtr0071346.1,protein_coding
FBtr0071347.1,protein_coding
FBtr0071348.1,protein_coding
FBtr0071349.1,protein_coding
FBtr0071350.1,protein_coding
FBtr0071351.1,protein_coding
FBtr0071352.1,protein_coding
FBtr0071353.1,protein_coding
FBtr0071356.1,protein_coding
FBtr0071357.1,protein_coding
FBtr0071358.1,protein_coding
FBtr0071360.1,protein_coding
FBtr0071361.1,protein_coding
FBtr0071362.1,protein_coding
FBtr0071363.1,protein_coding
FBtr0071366.1,protein_coding
FBtr0071367.1,protein_coding
FBtr0071368.1,protein_coding
FBtr0071371.1,protein_coding
FBtr0071372.1,protein_coding
FBtr0071373.1,protein_coding
FBtr0071374.1,protein_coding
FBtr0071379.1,protein_coding
FBtr0071381.1,protein_coding
FBtr0071386.1,protein_coding
FBtr0071387.1,protein_coding
FBtr0071388.1,protein_coding
FBtr0071389.1,protein_coding
FBtr0071390.1,protein_coding
FBtr0071391.1,protein_coding
FBtr0071392.1,protein_coding
FBtr0071393.1,protein_coding
FBtr0071394.1,protein_coding
FBtr0071395.1,protein_coding
FBtr0071397.1,protein_coding
FBtr0071398.1,protein_coding
FBtr0071402.1,protein_coding
FBtr0071403.1,protein_coding
FBtr0071404.1,protein_coding
FBtr0071405.1,protein_coding
FBtr0071406.1,protein_coding
FBtr0071407.1,protein_coding
FBtr0071408.1,protein_coding
FBtr0071410.1,protein_coding
FBtr0071411.1,protein_coding
FBtr0071412.1,protein_coding
FBtr0071415.1,protein_coding
FBtr0071419.1,protein_coding
FBtr0071420.1,protein_coding
FBtr0071421.1,protein_coding
FBtr0071422.1,protein_coding
FBtr0071423.1,protein_coding
FBtr0071424.1,protein_coding
FBtr0071429.1,protein_coding
FBtr0071430.1,protein_coding
FBtr0071438.1,protein_coding
FBtr0071439.1,protein_coding
FBtr0071441.1,protein_coding
FBtr0071444.1,protein_coding
FBtr0071445.1,protein_coding
FBtr0071446.1,protein_coding
FBtr0071447.1,protein_coding
FBtr0071448.1,protein_coding
FBtr0071449.1,protein_coding
FBtr0071450.1,protein_coding
FBtr0071451.1,protein_coding
FBtr0071452.1,protein_coding
FBtr0071453.1,protein_coding
FBtr0071458.1,protein_coding
FBtr0071459.1,protein_coding
FBtr0071460.1,protein_coding
FBtr0071461.1,protein_coding
FBtr0071462.1,protein_coding
FBtr0071463.1,protein_coding
FBtr0071464.1,protein_coding
FBtr0071465.1,protein_coding
FBtr0071466.1,protein_coding
FBtr0071467.1,protein_coding
FBtr0071468.1,protein_coding
FBtr0071469.1,protein_coding
FBtr0071470.1,protein_coding
FBtr0071471.1,protein_coding
FBtr0071472.1,protein_coding
FBtr0071481.1,protein_coding
FBtr0071484.1,protein_coding
FBtr0071486.1,protein_coding
FBtr0071487.1,protein_coding
FBtr0071489.1,protein_coding
FBtr0071490.1,protein_coding
FBtr0071491.1,protein_coding
FBtr0071492.1,protein_coding
FBtr0071493.1,protein_coding
FBtr0071494.1,protein_coding
FBtr0071495.1,protein_coding
FBtr0071497.1,protein_coding
FBtr0071498.1,protein_coding
FBtr0071499.1,protein_coding
FBtr0071500.1,protein_coding
FBtr0071501.1,protein_coding
FBtr0071502.1,protein_coding
FBtr0071503.1,protein_coding
FBtr0071504.1,protein_coding
FBtr0071505.1,protein_coding
FBtr0071506.1,protein_coding
FBtr0071507.1,protein_coding
FBtr0071510.1,protein_coding
FBtr0071511.1,protein_coding
FBtr0071512.1,protein_coding
FBtr0071515.1,protein_coding
FBtr0071517.1,protein_coding
FBtr0071519.1,protein_coding
FBtr0071520.1,protein_coding
FBtr0071521.1,protein_coding
FBtr0071522.1,protein_coding
FBtr0071524.1,protein_coding
FBtr0071526.1,protein_coding
FBtr0071527.1,protein_coding
FBtr0071528.1,protein_coding
FBtr0071530.1,protein_coding
FBtr0071532.1,protein_coding
FBtr0071533.1,protein_coding
FBtr0071534.1,protein_coding
FBtr0071535.1,protein_coding
FBtr0071536.1,protein_coding
FBtr0071537.1,protein_coding
FBtr0071538.1,protein_coding
FBtr0071539.1,protein_coding
FBtr0071540.1,protein_coding
FBtr0071541.1,protein_coding
FBtr0071542.1,protein_coding
FBtr0071543.1,protein_coding
FBtr0071544.1,protein_coding
FBtr0071545.1,protein_coding
FBtr0071546.1,protein_coding
FBtr0071547.1,protein_coding
FBtr0071548.1,protein_coding
FBtr0071549.1,protein_coding
FBtr0071553.1,protein_coding
FBtr0071554.1,protein_coding
FBtr0071555.1,protein_coding
FBtr0071556.1,protein_coding
FBtr0071559.1,protein_coding
FBtr0071560.1,protein_coding
FBtr0071561.1,protein_coding
FBtr0071562.1,protein_coding
FBtr0071563.1,protein_coding
FBtr0071567.1,protein_coding
FBtr0071569.1,protein_coding
FBtr0071570.1,protein_coding
FBtr0071573.1,protein_coding
FBtr0071574.1,tRNA
FBtr0071575.1,protein_coding
FBtr0071576.1,protein_coding
FBtr0071578.1,protein_coding
FBtr0071579.1,protein_coding
FBtr0071580.1,protein_coding
FBtr0071581.1,tRNA
FBtr0071582.1,protein_coding
FBtr0071583.1,protein_coding
FBtr0071589.1,protein_coding
FBtr0071590.1,protein_coding
FBtr0071591.1,protein_coding
FBtr0071592.1,protein_coding
FBtr0071593.1,protein_coding
FBtr0071599.1,protein_coding
FBtr0071600.1,protein_coding
FBtr0071601.1,protein_coding
FBtr0071602.1,protein_coding
FBtr0071603.1,protein_coding
FBtr0071604.1,protein_coding
FBtr0071606.1,protein_coding
FBtr0071607.1,protein_coding
FBtr0071608.1,protein_coding
FBtr0071609.1,protein_coding
FBtr0071610.1,protein_coding
FBtr0071611.1,protein_coding
FBtr0071612.1,protein_coding
FBtr0071613.1,protein_coding
FBtr0071614.1,protein_coding
FBtr0071615.1,protein_coding
FBtr0071616.1,protein_coding
FBtr0071617.1,protein_coding
FBtr0071618.1,protein_coding
FBtr0071619.1,protein_coding
FBtr0071620.1,protein_coding
FBtr0071621.1,protein_coding
FBtr0071622.1,protein_coding
FBtr0071623.1,protein_coding
FBtr0071624.1,protein_coding
FBtr0071625.1,protein_coding
FBtr0071626.1,tRNA
FBtr0071627.1,protein_coding
FBtr0071628.1,protein_coding
FBtr0071629.1,protein_coding
FBtr0071630.1,tRNA
FBtr0071631.1,tRNA
FBtr0071632.1,protein_coding
FBtr0071633.1,protein_coding
FBtr0071635.1,protein_coding
FBtr0071636.1,protein_coding
FBtr0071637.1,protein_coding
FBtr0071638.1,protein_coding
FBtr0071639.1,protein_coding
FBtr0071640.1,protein_coding
FBtr0071641.1,protein_coding
FBtr0071653.1,protein_coding
FBtr0071654.1,protein_coding
FBtr0071658.1,protein_coding
FBtr0071659.1,protein_coding
FBtr0071660.1,protein_coding
FBtr0071661.1,protein_coding
FBtr0071662.1,protein_coding
FBtr0071663.1,protein_coding
FBtr0071666.1,protein_coding
FBtr0071668.1,protein_coding
FBtr0071670.1,protein_coding
FBtr0071671.1,protein_coding
FBtr0071672.1,protein_coding
FBtr0071673.1,protein_coding
FBtr0071674.1,protein_coding
FBtr0071675.1,protein_coding
FBtr0071676.1,protein_coding
FBtr0071677.1,protein_coding
FBtr0071678.1,protein_coding
FBtr0071679.1,protein_coding
FBtr0071680.1,protein_coding
FBtr0071681.1,protein_coding
FBtr0071682.1,protein_coding
FBtr0071683.1,protein_coding
FBtr0071684.1,protein_coding
FBtr0071685.1,protein_coding
FBtr0071686.1,protein_coding
FBtr0071687.1,protein_coding
FBtr0071688.1,protein_coding
FBtr0071690.1,protein_coding
FBtr0071691.1,protein_coding
FBtr0071692.1,protein_coding
FBtr0071695.1,protein_coding
FBtr0071697.1,protein_coding
FBtr0071699.1,protein_coding
FBtr0071700.1,protein_coding
FBtr0071701.1,protein_coding
FBtr0071703.1,protein_coding
FBtr0071706.1,protein_coding
FBtr0071707.1,protein_coding
FBtr0071708.1,protein_coding
FBtr0071709.1,protein_coding
FBtr0071710.1,protein_coding
FBtr0071711.1,protein_coding
FBtr0071712.1,protein_coding
FBtr0071713.1,protein_coding
FBtr0071714.1,protein_coding
FBtr0071716.1,protein_coding
FBtr0071720.1,protein_coding
FBtr0071723.1,protein_coding
FBtr0071726.1,protein_coding
FBtr0071727.1,protein_coding
FBtr0071728.1,protein_coding
FBtr0071731.1,protein_coding
FBtr0071732.1,protein_coding
FBtr0071733.1,protein_coding
FBtr0071734.1,protein_coding
FBtr0071735.1,protein_coding
FBtr0071736.1,tRNA
FBtr0071737.1,tRNA
FBtr0071738.1,protein_coding
FBtr0071739.1,protein_coding
FBtr0071740.1,protein_coding
FBtr0071743.1,protein_coding
FBtr0071744.1,protein_coding
FBtr0071745.1,protein_coding
FBtr0071746.1,protein_coding
FBtr0071747.1,protein_coding
FBtr0071749.1,protein_coding
FBtr0071755.1,protein_coding
FBtr0071756.1,protein_coding
FBtr0071757.1,protein_coding
FBtr0071758.1,protein_coding
FBtr0071760.1,protein_coding
FBtr0071761.1,protein_coding
FBtr0071762.1,protein_coding
FBtr0071763.1,protein_coding
FBtr0071764.1,protein_coding
FBtr0071765.1,protein_coding
FBtr0071766.1,protein_coding
FBtr0071767.1,protein_coding
FBtr0071769.1,protein_coding
FBtr0071770.1,protein_coding
FBtr0071771.1,protein_coding
FBtr0071772.1,protein_coding
FBtr0071773.1,protein_coding
FBtr0071774.1,protein_coding
FBtr0071775.1,protein_coding
FBtr0071776.1,protein_coding
FBtr0071777.1,protein_coding
FBtr0071779.1,protein_coding
FBtr0071780.1,protein_coding
FBtr0071781.1,protein_coding
FBtr0071782.1,protein_coding
FBtr0071783.1,protein_coding
FBtr0071784.1,protein_coding
FBtr0071785.1,protein_coding
FBtr0071786.1,protein_coding
FBtr0071787.1,protein_coding
FBtr0071790.1,protein_coding
FBtr0071791.1,protein_coding
FBtr0071792.1,protein_coding
FBtr0071793.1,protein_coding
FBtr0071794.1,protein_coding
FBtr0071795.1,protein_coding
FBtr0071796.1,protein_coding
FBtr0071797.1,protein_coding
FBtr0071799.1,protein_coding
FBtr0071800.1,protein_coding
FBtr0071802.1,protein_coding
FBtr0071803.1,protein_coding
FBtr0071804.1,protein_coding
FBtr0071805.1,protein_coding
FBtr0071806.1,protein_coding
FBtr0071811.1,protein_coding
FBtr0071812.1,protein_coding
FBtr0071813.1,protein_coding
FBtr0071814.1,protein_coding
FBtr0071815.1,protein_coding
FBtr0071816.1,protein_coding
FBtr0071819.1,protein_coding
FBtr0071820.1,protein_coding
FBtr0071821.1,protein_coding
FBtr0071822.1,protein_coding
FBtr0071823.1,protein_coding
FBtr0071826.1,protein_coding
FBtr0071827.1,protein_coding
FBtr0071828.1,protein_coding
FBtr0071830.1,protein_coding
FBtr0071832.1,protein_coding
FBtr0071833.1,protein_coding
FBtr0071834.1,protein_coding
FBtr0071835.1,protein_coding
FBtr0071836.1,protein_coding
FBtr0071837.1,protein_coding
FBtr0071838.1,protein_coding
FBtr0071840.1,protein_coding
FBtr0071841.1,protein_coding
FBtr0071842.1,protein_coding
FBtr0071843.1,protein_coding
FBtr0071845.1,protein_coding
FBtr0071846.1,protein_coding
FBtr0071847.1,protein_coding
FBtr0071848.1,protein_coding
FBtr0071849.1,protein_coding
FBtr0071850.1,protein_coding
FBtr0071851.1,protein_coding
FBtr0071852.1,protein_coding
FBtr0071853.1,protein_coding
FBtr0071854.1,protein_coding
FBtr0071855.1,protein_coding
FBtr0071856.1,protein_coding
FBtr0071858.1,protein_coding
FBtr0071860.1,protein_coding
FBtr0071861.1,protein_coding
FBtr0071862.1,protein_coding
FBtr0071863.1,protein_coding
FBtr0071865.1,protein_coding
FBtr0071867.1,protein_coding
FBtr0071868.1,protein_coding
FBtr0071870.1,protein_coding
FBtr0071871.1,protein_coding
FBtr0071872.1,protein_coding
FBtr0071878.1,protein_coding
FBtr0071880.1,protein_coding
FBtr0071883.1,protein_coding
FBtr0071888.1,protein_coding
FBtr0071890.1,protein_coding
FBtr0071891.1,protein_coding
FBtr0071893.1,protein_coding
FBtr0071894.1,protein_coding
FBtr0071897.1,protein_coding
FBtr0071898.1,protein_coding
FBtr0071899.1,protein_coding
FBtr0071900.1,protein_coding
FBtr0071902.1,protein_coding
FBtr0071903.1,protein_coding
FBtr0071904.1,protein_coding
FBtr0071905.1,protein_coding
FBtr0071906.1,protein_coding
FBtr0071907.1,protein_coding
FBtr0071909.1,protein_coding
FBtr0071910.1,protein_coding
FBtr0071911.1,protein_coding
FBtr0071913.1,protein_coding
FBtr0071914.1,protein_coding
FBtr0071919.1,protein_coding
FBtr0071920.1,protein_coding
FBtr0071921.1,protein_coding
FBtr0071922.1,protein_coding
FBtr0071924.1,protein_coding
FBtr0071927.1,protein_coding
FBtr0071928.1,protein_coding
FBtr0071929.1,protein_coding
FBtr0071931.1,protein_coding
FBtr0071933.1,protein_coding
FBtr0071934.1,protein_coding
FBtr0071935.1,protein_coding
FBtr0071936.1,protein_coding
FBtr0071937.1,protein_coding
FBtr0071938.1,protein_coding
FBtr0071940.1,protein_coding
FBtr0071942.1,protein_coding
FBtr0071943.1,protein_coding
FBtr0071951.1,protein_coding
FBtr0071953.1,protein_coding
FBtr0071958.1,protein_coding
FBtr0071959.1,protein_coding
FBtr0071960.1,protein_coding
FBtr0071961.1,protein_coding
FBtr0071962.1,tRNA
FBtr0071963.1,protein_coding
FBtr0071964.1,protein_coding
FBtr0071965.1,protein_coding
FBtr0071966.1,protein_coding
FBtr0071967.1,protein_coding
FBtr0071968.1,protein_coding
FBtr0071969.1,protein_coding
FBtr0071973.1,protein_coding
FBtr0071974.1,protein_coding
FBtr0071975.1,protein_coding
FBtr0071976.1,protein_coding
FBtr0071977.1,protein_coding
FBtr0071978.1,protein_coding
FBtr0071979.1,protein_coding
FBtr0071980.1,protein_coding
FBtr0071982.1,protein_coding
FBtr0071983.1,tRNA
FBtr0071984.1,protein_coding
FBtr0071985.1,protein_coding
FBtr0071988.1,protein_coding
FBtr0071989.1,protein_coding
FBtr0071990.1,protein_coding
FBtr0071993.1,protein_coding
FBtr0071994.1,protein_coding
FBtr0071995.1,protein_coding
FBtr0071996.1,protein_coding
FBtr0071998.1,protein_coding
FBtr0071999.1,protein_coding
FBtr0072001.1,protein_coding
FBtr0072002.1,protein_coding
FBtr0072004.1,protein_coding
FBtr0072006.1,protein_coding
FBtr0072010.1,protein_coding
FBtr0072011.1,protein_coding
FBtr0072012.1,protein_coding
FBtr0072013.1,protein_coding
FBtr0072014.1,protein_coding
FBtr0072015.1,protein_coding
FBtr0072016.1,protein_coding
FBtr0072019.1,protein_coding
FBtr0072020.1,protein_coding
FBtr0072021.1,protein_coding
FBtr0072022.1,protein_coding
FBtr0072023.1,protein_coding
FBtr0072024.1,protein_coding
FBtr0072025.1,protein_coding
FBtr0072027.1,protein_coding
FBtr0072028.1,protein_coding
FBtr0072029.1,protein_coding
FBtr0072030.1,protein_coding
FBtr0072031.1,protein_coding
FBtr0072033.1,protein_coding
FBtr0072034.1,protein_coding
FBtr0072036.1,protein_coding
FBtr0072037.1,protein_coding
FBtr0072038.1,protein_coding
FBtr0072040.1,protein_coding
FBtr0072041.1,protein_coding
FBtr0072043.1,protein_coding
FBtr0072044.1,protein_coding
FBtr0072045.1,protein_coding
FBtr0072046.1,protein_coding
FBtr0072047.1,protein_coding
FBtr0072048.1,protein_coding
FBtr0072049.1,protein_coding
FBtr0072050.1,protein_coding
FBtr0072051.1,protein_coding
FBtr0072052.1,protein_coding
FBtr0072056.1,protein_coding
FBtr0072057.1,protein_coding
FBtr0072058.1,protein_coding
FBtr0072059.1,protein_coding
FBtr0072060.1,protein_coding
FBtr0072061.1,protein_coding
FBtr0072062.1,protein_coding
FBtr0072063.1,protein_coding
FBtr0072064.1,protein_coding
FBtr0072065.1,protein_coding
FBtr0072066.1,protein_coding
FBtr0072067.1,protein_coding
FBtr0072068.1,protein_coding
FBtr0072069.1,protein_coding
FBtr0072070.1,protein_coding
FBtr0072071.1,protein_coding
FBtr0072072.1,protein_coding
FBtr0072073.1,protein_coding
FBtr0072083.1,protein_coding
FBtr0072084.1,protein_coding
FBtr0072085.1,protein_coding
FBtr0072087.1,protein_coding
FBtr0072088.1,protein_coding
FBtr0072089.1,protein_coding
FBtr0072090.1,protein_coding
FBtr0072091.1,protein_coding
FBtr0072094.1,protein_coding
FBtr0072095.1,protein_coding
FBtr0072096.1,protein_coding
FBtr0072097.1,protein_coding
FBtr0072098.1,protein_coding
FBtr0072099.1,protein_coding
FBtr0072100.1,protein_coding
FBtr0072102.1,protein_coding
FBtr0072103.1,protein_coding
FBtr0072104.1,protein_coding
FBtr0072105.1,protein_coding
FBtr0072107.1,protein_coding
FBtr0072109.1,protein_coding
FBtr0072111.1,protein_coding
FBtr0072112.1,protein_coding
FBtr0072113.1,protein_coding
FBtr0072114.1,protein_coding
FBtr0072115.1,protein_coding
FBtr0072116.1,protein_coding
FBtr0072117.1,protein_coding
FBtr0072120.1,protein_coding
FBtr0072121.1,protein_coding
FBtr0072122.1,protein_coding
FBtr0072123.1,protein_coding
FBtr0072124.1,protein_coding
FBtr0072126.1,protein_coding
FBtr0072127.1,protein_coding
FBtr0072128.1,protein_coding
FBtr0072129.1,protein_coding
FBtr0072130.1,protein_coding
FBtr0072131.1,protein_coding
FBtr0072132.1,protein_coding
FBtr0072133.1,protein_coding
FBtr0072134.1,protein_coding
FBtr0072135.1,protein_coding
FBtr0072136.1,protein_coding
FBtr0072137.1,protein_coding
FBtr0072138.1,protein_coding
